Date,Year,Month,Day,Arrival Quantity,Min Price,Max Price,Previous_Modal_Price,Modal Price
2016-06-24,2016,6,24,40.0,3400.0,4000.0,3400.0,3700.0
2016-06-25,2016,6,25,44.0,3300.0,3800.0,3700.0,3550.0
2016-06-27,2016,6,27,45.0,3200.0,3800.0,3550.0,3500.0
2016-06-28,2016,6,28,50.0,3200.0,3600.0,3500.0,3400.0
2016-06-29,2016,6,29,40.0,3400.0,4000.0,3400.0,3700.0
2016-06-30,2016,6,30,36.0,4400.0,5000.0,3700.0,4700.0
2016-11-21,2016,11,21,65.0,1200.0,1500.0,4700.0,1350.0
2016-11-22,2016,11,22,68.0,1250.0,1450.0,1350.0,1350.0
2016-11-23,2016,11,23,60.0,1400.0,1600.0,1350.0,1450.0
2016-11-24,2016,11,24,67.0,1400.0,1600.0,1450.0,1500.0
2016-12-01,2016,12,1,63.0,1200.0,1600.0,1500.0,1400.0
2016-12-02,2016,12,2,65.0,1300.0,1600.0,1400.0,1450.0
2016-12-03,2016,12,3,70.0,1200.0,1500.0,1450.0,1350.0
2016-12-05,2016,12,5,68.0,1200.0,1500.0,1350.0,1350.0
2016-12-06,2016,12,6,72.0,1150.0,1450.0,1350.0,1300.0
2016-12-07,2016,12,7,70.0,1200.0,1400.0,1300.0,1300.0
2016-12-08,2016,12,8,76.0,1220.0,1400.0,1300.0,1310.0
2016-12-09,2016,12,9,80.0,1150.0,1350.0,1310.0,1250.0
2016-12-10,2016,12,10,82.0,1100.0,1300.0,1250.0,1200.0
2016-12-13,2016,12,13,85.0,1100.0,1250.0,1200.0,1175.0
2016-12-14,2016,12,14,90.0,1000.0,1250.0,1175.0,1125.0
2016-12-15,2016,12,15,78.0,1200.0,1400.0,1125.0,1300.0
2016-12-16,2016,12,16,72.0,1150.0,1350.0,1300.0,1250.0
2016-12-17,2016,12,17,65.0,1200.0,1400.0,1250.0,1300.0
2016-12-19,2016,12,19,70.0,1100.0,1400.0,1300.0,1250.0
2016-12-20,2016,12,20,60.0,1200.0,1500.0,1250.0,1350.0
2016-12-21,2016,12,21,65.0,1200.0,1400.0,1350.0,1300.0
2016-12-22,2016,12,22,63.0,1150.0,1400.0,1300.0,1275.0
2016-12-23,2016,12,23,67.0,1000.0,1400.0,1275.0,1200.0
2016-12-24,2016,12,24,70.0,1000.0,1300.0,1200.0,1150.0
2016-12-26,2016,12,26,75.0,900.0,1200.0,1150.0,1050.0
2016-12-27,2016,12,27,80.0,900.0,1000.0,1050.0,950.0
2016-12-28,2016,12,28,67.0,950.0,1050.0,950.0,1000.0
2016-12-29,2016,12,29,65.0,900.0,1100.0,1000.0,1000.0
2016-12-30,2016,12,30,70.0,850.0,1000.0,1000.0,925.0
2016-12-31,2016,12,31,63.0,900.0,1000.0,925.0,950.0
2017-01-02,2017,1,2,58.0,900.0,1100.0,950.0,1000.0
2017-01-03,2017,1,3,60.0,900.0,1050.0,1000.0,975.0
2017-01-04,2017,1,4,63.0,850.0,1000.0,975.0,925.0
2017-01-05,2017,1,5,57.0,900.0,1000.0,925.0,950.0
2017-01-06,2017,1,6,59.0,860.0,1000.0,950.0,940.0
2017-01-07,2017,1,7,62.0,850.0,1000.0,940.0,925.0
2017-01-09,2017,1,9,65.0,800.0,1000.0,925.0,900.0
2017-01-10,2017,1,10,73.0,800.0,950.0,900.0,875.0
2017-01-11,2017,1,11,72.0,750.0,900.0,875.0,800.0
2017-01-12,2017,1,12,74.0,800.0,950.0,800.0,850.0
2017-01-13,2017,1,13,75.0,750.0,900.0,850.0,800.0
2017-01-14,2017,1,14,73.0,700.0,900.0,800.0,750.0
2017-01-16,2017,1,16,74.0,730.0,850.0,750.0,770.0
2017-01-17,2017,1,17,75.0,710.0,800.0,770.0,750.0
2017-01-18,2017,1,18,73.0,700.0,900.0,750.0,800.0
2017-01-19,2017,1,19,74.0,730.0,900.0,800.0,800.0
2017-01-20,2017,1,20,75.0,700.0,900.0,800.0,800.0
2017-01-21,2017,1,21,70.0,775.0,925.0,800.0,850.0
2017-01-23,2017,1,23,76.0,800.0,900.0,850.0,850.0
2017-01-24,2017,1,24,80.0,820.0,900.0,850.0,860.0
2017-01-25,2017,1,25,85.0,840.0,920.0,860.0,880.0
2017-01-27,2017,1,27,75.0,800.0,900.0,880.0,850.0
2017-01-28,2017,1,28,80.0,820.0,900.0,850.0,860.0
2017-01-30,2017,1,30,76.0,800.0,900.0,860.0,850.0
2017-01-31,2017,1,31,65.0,850.0,1000.0,850.0,925.0
2017-02-01,2017,2,1,58.0,800.0,1000.0,925.0,900.0
2017-02-02,2017,2,2,73.0,800.0,900.0,900.0,850.0
2017-02-03,2017,2,3,75.0,700.0,900.0,850.0,800.0
2017-02-04,2017,2,4,80.0,750.0,850.0,800.0,800.0
2017-02-06,2017,2,6,83.0,700.0,800.0,800.0,750.0
2017-02-07,2017,2,7,87.0,650.0,700.0,750.0,675.0
2017-02-08,2017,2,8,85.0,600.0,700.0,675.0,650.0
2017-02-09,2017,2,9,80.0,620.0,700.0,650.0,660.0
2017-02-10,2017,2,10,87.0,600.0,650.0,660.0,625.0
2017-02-11,2017,2,11,78.0,600.0,680.0,625.0,640.0
2017-02-13,2017,2,13,82.0,500.0,600.0,640.0,550.0
2017-02-14,2017,2,14,90.0,450.0,550.0,550.0,500.0
2017-02-15,2017,2,15,100.0,420.0,500.0,500.0,470.0
2017-02-16,2017,2,16,93.0,460.0,520.0,470.0,490.0
2017-02-17,2017,2,17,80.0,530.0,650.0,490.0,590.0
2017-02-18,2017,2,18,85.0,500.0,600.0,590.0,550.0
2017-02-20,2017,2,20,82.0,550.0,700.0,550.0,625.0
2017-02-21,2017,2,21,70.0,800.0,900.0,625.0,850.0
2017-02-22,2017,2,22,65.0,850.0,1000.0,850.0,925.0
2017-02-23,2017,2,23,72.0,600.0,800.0,925.0,700.0
2017-02-25,2017,2,25,70.0,680.0,850.0,700.0,775.0
2017-02-27,2017,2,27,63.0,750.0,1000.0,775.0,875.0
2017-02-28,2017,2,28,60.0,800.0,1000.0,875.0,900.0
2017-03-01,2017,3,1,65.0,850.0,1000.0,900.0,925.0
2017-03-02,2017,3,2,68.0,800.0,1000.0,925.0,900.0
2017-03-03,2017,3,3,53.0,950.0,1100.0,900.0,1025.0
2017-03-04,2017,3,4,60.0,900.0,1050.0,1025.0,975.0
2017-03-06,2017,3,6,67.0,800.0,1000.0,975.0,900.0
2017-03-07,2017,3,7,70.0,750.0,900.0,900.0,825.0
2017-03-08,2017,3,8,60.0,800.0,950.0,825.0,875.0
2017-03-09,2017,3,9,50.0,900.0,1000.0,875.0,950.0
2017-03-10,2017,3,10,54.0,850.0,950.0,950.0,900.0
2017-03-11,2017,3,11,62.0,800.0,900.0,900.0,850.0
2017-03-14,2017,3,14,40.0,800.0,1000.0,850.0,900.0
2017-03-15,2017,3,15,50.0,850.0,1000.0,900.0,925.0
2017-03-16,2017,3,16,43.0,1000.0,1400.0,925.0,1200.0
2017-03-17,2017,3,17,40.0,1150.0,1300.0,1200.0,1225.0
2017-03-18,2017,3,18,47.0,1000.0,1300.0,1225.0,1100.0
2017-03-20,2017,3,20,52.0,700.0,900.0,1100.0,800.0
2017-03-21,2017,3,21,60.0,600.0,800.0,800.0,700.0
2017-03-22,2017,3,22,58.0,650.0,800.0,700.0,725.0
2017-03-23,2017,3,23,46.0,900.0,1000.0,725.0,950.0
2017-03-24,2017,3,24,50.0,800.0,1000.0,950.0,900.0
2017-03-25,2017,3,25,48.0,850.0,1000.0,900.0,925.0
2017-03-27,2017,3,27,60.0,800.0,900.0,925.0,850.0
2017-03-28,2017,3,28,50.0,850.0,950.0,850.0,900.0
2017-03-29,2017,3,29,48.0,800.0,1000.0,900.0,900.0
2017-03-30,2017,3,30,52.0,850.0,1000.0,900.0,925.0
2017-03-31,2017,3,31,50.0,900.0,1200.0,925.0,1050.0
2017-04-01,2017,4,1,50.0,900.0,1100.0,1050.0,1000.0
2017-04-03,2017,4,3,48.0,1000.0,1400.0,1000.0,1200.0
2017-04-05,2017,4,5,53.0,1000.0,1300.0,1200.0,1150.0
2017-04-06,2017,4,6,50.0,1050.0,1350.0,1150.0,1200.0
2017-04-07,2017,4,7,46.0,1000.0,1400.0,1200.0,1200.0
2017-04-08,2017,4,8,52.0,1050.0,1250.0,1200.0,1150.0
2017-04-10,2017,4,10,68.0,800.0,1000.0,1150.0,900.0
2017-04-11,2017,4,11,65.0,850.0,1000.0,900.0,925.0
2017-04-12,2017,4,12,67.0,800.0,900.0,925.0,850.0
2017-04-13,2017,4,13,70.0,700.0,800.0,850.0,750.0
2017-04-15,2017,4,15,65.0,740.0,820.0,750.0,780.0
2017-04-17,2017,4,17,60.0,700.0,800.0,780.0,750.0
2017-04-18,2017,4,18,55.0,720.0,800.0,750.0,760.0
2017-04-19,2017,4,19,52.0,700.0,800.0,760.0,750.0
2017-04-20,2017,4,20,63.0,650.0,850.0,750.0,750.0
2017-04-21,2017,4,21,70.0,600.0,800.0,750.0,700.0
2017-04-22,2017,4,22,65.0,700.0,800.0,700.0,750.0
2017-04-24,2017,4,24,68.0,700.0,780.0,750.0,740.0
2017-04-25,2017,4,25,72.0,650.0,750.0,740.0,700.0
2017-04-26,2017,4,26,68.0,620.0,700.0,700.0,660.0
2017-04-27,2017,4,27,65.0,600.0,680.0,660.0,640.0
2017-04-28,2017,4,28,57.0,640.0,700.0,640.0,670.0
2017-04-29,2017,4,29,55.0,650.0,750.0,670.0,700.0
2017-05-01,2017,5,1,50.0,670.0,750.0,700.0,710.0
2017-05-02,2017,5,2,60.0,600.0,700.0,710.0,650.0
2017-05-03,2017,5,3,54.0,650.0,725.0,650.0,690.0
2017-05-04,2017,5,4,58.0,640.0,700.0,690.0,670.0
2017-05-05,2017,5,5,60.0,600.0,700.0,670.0,650.0
2017-05-06,2017,5,6,55.0,650.0,750.0,650.0,700.0
2017-05-08,2017,5,8,50.0,680.0,800.0,700.0,740.0
2017-05-09,2017,5,9,54.0,650.0,750.0,740.0,700.0
2017-05-11,2017,5,11,60.0,600.0,700.0,700.0,650.0
2017-05-12,2017,5,12,63.0,620.0,700.0,650.0,660.0
2017-05-13,2017,5,13,58.0,640.0,720.0,660.0,680.0
2017-05-15,2017,5,15,50.0,800.0,1000.0,680.0,900.0
2017-05-16,2017,5,16,46.0,900.0,1100.0,900.0,1000.0
2017-05-17,2017,5,17,45.0,1000.0,1200.0,1000.0,1100.0
2017-05-18,2017,5,18,40.0,1075.0,1275.0,1100.0,1175.0
2017-05-19,2017,5,19,36.0,1200.0,1400.0,1175.0,1300.0
2017-05-20,2017,5,20,42.0,1100.0,1300.0,1300.0,1200.0
2017-05-22,2017,5,22,43.0,1050.0,1300.0,1200.0,1150.0
2017-05-23,2017,5,23,41.0,1100.0,1400.0,1150.0,1200.0
2017-05-24,2017,5,24,53.0,1000.0,1200.0,1200.0,1100.0
2017-05-25,2017,5,25,50.0,1000.0,1300.0,1100.0,1150.0
2017-05-26,2017,5,26,52.0,1050.0,1250.0,1150.0,1150.0
2017-05-27,2017,5,27,56.0,1000.0,1200.0,1150.0,1100.0
2017-05-29,2017,5,29,59.0,950.0,1150.0,1100.0,1050.0
2017-05-30,2017,5,30,65.0,900.0,1100.0,1050.0,1000.0
2017-05-31,2017,5,31,52.0,1000.0,1200.0,1000.0,1100.0
2017-11-21,2017,11,21,65.0,1200.0,1500.0,1100.0,1350.0
2017-11-22,2017,11,22,68.0,1250.0,1450.0,1350.0,1350.0
2017-11-23,2017,11,23,60.0,1400.0,1600.0,1350.0,1450.0
2017-11-24,2017,11,24,67.0,1400.0,1600.0,1450.0,1500.0
2017-12-01,2017,12,1,63.0,1200.0,1600.0,1500.0,1400.0
2017-12-02,2017,12,2,65.0,1300.0,1600.0,1400.0,1450.0
2017-12-03,2017,12,3,70.0,1200.0,1500.0,1450.0,1350.0
2017-12-05,2017,12,5,68.0,1200.0,1500.0,1350.0,1350.0
2017-12-06,2017,12,6,72.0,1150.0,1450.0,1350.0,1300.0
2017-12-07,2017,12,7,70.0,1200.0,1400.0,1300.0,1300.0
2017-12-08,2017,12,8,76.0,1220.0,1400.0,1300.0,1310.0
2017-12-09,2017,12,9,80.0,1150.0,1350.0,1310.0,1250.0
2017-12-10,2017,12,10,82.0,1100.0,1300.0,1250.0,1200.0
2017-12-13,2017,12,13,85.0,1100.0,1250.0,1200.0,1175.0
2017-12-14,2017,12,14,90.0,1000.0,1250.0,1175.0,1125.0
2017-12-15,2017,12,15,78.0,1200.0,1400.0,1125.0,1300.0
2017-12-16,2017,12,16,72.0,1150.0,1350.0,1300.0,1250.0
2017-12-17,2017,12,17,65.0,1200.0,1400.0,1250.0,1300.0
2017-12-19,2017,12,19,70.0,1100.0,1400.0,1300.0,1250.0
2017-12-20,2017,12,20,60.0,1200.0,1500.0,1250.0,1350.0
2017-12-21,2017,12,21,65.0,1200.0,1400.0,1350.0,1300.0
2017-12-22,2017,12,22,63.0,1150.0,1400.0,1300.0,1275.0
2017-12-23,2017,12,23,67.0,1000.0,1400.0,1275.0,1200.0
2017-12-24,2017,12,24,70.0,1000.0,1300.0,1200.0,1150.0
2017-12-26,2017,12,26,75.0,900.0,1200.0,1150.0,1050.0
2017-12-27,2017,12,27,80.0,900.0,1000.0,1050.0,950.0
2017-12-28,2017,12,28,67.0,950.0,1050.0,950.0,1000.0
2017-12-29,2017,12,29,65.0,900.0,1100.0,1000.0,1000.0
2017-12-30,2017,12,30,70.0,850.0,1000.0,1000.0,925.0
2017-12-31,2017,12,31,63.0,900.0,1000.0,925.0,950.0
2018-01-01,2018,1,1,48.0,1500.0,2000.0,950.0,1800.0
2018-01-02,2018,1,2,56.0,1300.0,1600.0,1800.0,1450.0
2018-01-03,2018,1,3,62.0,1200.0,1500.0,1450.0,1350.0
2018-01-04,2018,1,4,60.0,1300.0,1600.0,1350.0,1450.0
2018-01-05,2018,1,5,67.0,1250.0,1450.0,1450.0,1350.0
2018-01-06,2018,1,6,50.0,1600.0,2000.0,1350.0,1800.0
2018-01-08,2018,1,8,60.0,1400.0,1700.0,1800.0,1550.0
2018-01-09,2018,1,9,65.0,1200.0,1600.0,1550.0,1400.0
2018-01-10,2018,1,10,63.0,1300.0,1600.0,1400.0,1450.0
2018-01-11,2018,1,11,70.0,1300.0,1500.0,1450.0,1400.0
2018-01-12,2018,1,12,68.0,1250.0,1450.0,1400.0,1350.0
2018-01-13,2018,1,13,75.0,1100.0,1300.0,1350.0,1200.0
2018-01-15,2018,1,15,63.0,1300.0,1500.0,1200.0,1400.0
2018-01-16,2018,1,16,70.0,1200.0,1400.0,1400.0,1300.0
2018-01-17,2018,1,17,71.0,1250.0,1400.0,1300.0,1325.0
2018-01-18,2018,1,18,72.0,1200.0,1400.0,1325.0,1300.0
2018-01-19,2018,1,19,63.0,1200.0,1500.0,1300.0,1350.0
2018-01-20,2018,1,20,65.0,1200.0,1400.0,1350.0,1300.0
2018-01-22,2018,1,22,70.0,1150.0,1350.0,1300.0,1250.0
2018-01-23,2018,1,23,76.0,1100.0,1300.0,1250.0,1200.0
2018-01-24,2018,1,24,68.0,1200.0,1500.0,1200.0,1350.0
2018-01-25,2018,1,25,70.0,1300.0,1500.0,1350.0,1400.0
2018-01-27,2018,1,27,75.0,1250.0,1450.0,1400.0,1350.0
2018-01-29,2018,1,29,80.0,1200.0,1400.0,1350.0,1300.0
2018-01-30,2018,1,30,86.0,1100.0,1300.0,1300.0,1200.0
2018-01-31,2018,1,31,82.0,1150.0,1350.0,1200.0,1250.0
2018-02-01,2018,2,1,80.0,1000.0,1400.0,1250.0,1200.0
2018-02-02,2018,2,2,83.0,1200.0,1300.0,1200.0,1200.0
2018-02-03,2018,2,3,90.0,1000.0,1200.0,1200.0,1100.0
2018-02-05,2018,2,5,80.0,900.0,1200.0,1100.0,1050.0
2018-02-06,2018,2,6,75.0,1000.0,1250.0,1050.0,1125.0
2018-02-07,2018,2,7,68.0,1000.0,1300.0,1125.0,1150.0
2018-02-08,2018,2,8,56.0,1000.0,1250.0,1150.0,1125.0
2018-02-09,2018,2,9,52.0,1100.0,1300.0,1125.0,1200.0
2018-02-10,2018,2,10,60.0,900.0,1200.0,1200.0,1050.0
2018-02-12,2018,2,12,63.0,950.0,1150.0,1050.0,1050.0
2018-02-13,2018,2,13,70.0,800.0,1000.0,1050.0,900.0
2018-02-15,2018,2,15,52.0,1000.0,1200.0,900.0,1100.0
2018-02-16,2018,2,16,55.0,900.0,1200.0,1100.0,1050.0
2018-02-17,2018,2,17,60.0,800.0,1100.0,1050.0,950.0
2018-02-19,2018,2,19,52.0,900.0,1200.0,950.0,1050.0
2018-02-20,2018,2,20,56.0,850.0,1100.0,1050.0,1025.0
2018-02-21,2018,2,21,50.0,1000.0,1200.0,1025.0,1100.0
2018-02-22,2018,2,22,48.0,1100.0,1400.0,1100.0,1250.0
2018-02-23,2018,2,23,50.0,1050.0,1350.0,1250.0,1250.0
2018-02-24,2018,2,24,56.0,1000.0,1300.0,1250.0,1150.0
2018-02-26,2018,2,26,60.0,1100.0,1300.0,1150.0,1200.0
2018-02-27,2018,2,27,65.0,1000.0,1200.0,1200.0,1100.0
2018-02-28,2018,2,28,58.0,1100.0,1200.0,1100.0,1200.0
2018-03-01,2018,3,1,53.0,1100.0,1300.0,1200.0,1200.0
2018-03-03,2018,3,3,60.0,1000.0,1200.0,1200.0,1100.0
2018-03-05,2018,3,5,65.0,800.0,1100.0,1100.0,950.0
2018-03-06,2018,3,6,62.0,900.0,1100.0,950.0,1000.0
2018-03-07,2018,3,7,65.0,800.0,1000.0,1000.0,900.0
2018-03-08,2018,3,8,60.0,850.0,1000.0,900.0,925.0
2018-03-09,2018,3,9,58.0,800.0,1000.0,925.0,900.0
2018-03-10,2018,3,10,55.0,820.0,1000.0,900.0,910.0
2018-03-12,2018,3,12,62.0,800.0,900.0,910.0,850.0
2018-03-13,2018,3,13,50.0,900.0,1000.0,850.0,950.0
2018-03-14,2018,3,14,53.0,850.0,1000.0,950.0,925.0
2018-03-15,2018,3,15,48.0,900.0,1000.0,925.0,950.0
2018-03-16,2018,3,16,50.0,800.0,900.0,950.0,850.0
2018-03-17,2018,3,17,47.0,820.0,900.0,850.0,860.0
2018-03-19,2018,3,19,45.0,900.0,1000.0,860.0,950.0
2018-03-20,2018,3,20,40.0,925.0,1075.0,950.0,1000.0
2018-03-21,2018,3,21,48.0,1000.0,1200.0,1000.0,1100.0
2018-03-22,2018,3,22,45.0,1100.0,1300.0,1100.0,1200.0
2018-03-23,2018,3,23,40.0,1000.0,1400.0,1200.0,1200.0
2018-03-24,2018,3,24,38.0,1100.0,1500.0,1200.0,1300.0
2018-03-26,2018,3,26,35.0,1400.0,1600.0,1300.0,1500.0
2018-03-27,2018,3,27,32.0,1200.0,1700.0,1500.0,1450.0
2018-03-28,2018,3,28,29.0,1450.0,1850.0,1450.0,1650.0
2018-03-31,2018,3,31,36.0,1300.0,1600.0,1650.0,1450.0
2018-04-02,2018,4,2,40.0,1200.0,1500.0,1450.0,1350.0
2018-04-03,2018,4,3,38.0,1300.0,1600.0,1350.0,1450.0
2018-04-04,2018,4,4,40.0,1300.0,1500.0,1450.0,1400.0
2018-04-05,2018,4,5,45.0,1200.0,1400.0,1400.0,1300.0
2018-04-06,2018,4,6,42.0,1100.0,1400.0,1300.0,1250.0
2018-04-07,2018,4,7,40.0,1200.0,1400.0,1250.0,1300.0
2018-04-09,2018,4,9,45.0,1200.0,1350.0,1300.0,1275.0
2018-04-10,2018,4,10,38.0,1250.0,1400.0,1275.0,1325.0
2018-04-11,2018,4,11,40.0,1200.0,1400.0,1325.0,1300.0
2018-04-12,2018,4,12,36.0,1250.0,1450.0,1300.0,1350.0
2018-04-13,2018,4,13,32.0,1300.0,1500.0,1350.0,1400.0
2018-04-16,2018,4,16,40.0,1000.0,1200.0,1400.0,1100.0
2018-04-17,2018,4,17,50.0,900.0,1000.0,1100.0,950.0
2018-04-18,2018,4,18,48.0,950.0,1050.0,950.0,1000.0
2018-04-19,2018,4,19,52.0,900.0,1000.0,1000.0,950.0
2018-04-20,2018,4,20,60.0,850.0,950.0,950.0,900.0
2018-04-21,2018,4,21,65.0,800.0,900.0,900.0,850.0
2018-04-23,2018,4,23,62.0,840.0,920.0,850.0,880.0
2018-04-24,2018,4,24,60.0,800.0,950.0,880.0,875.0
2018-04-25,2018,4,25,70.0,750.0,900.0,875.0,825.0
2018-04-26,2018,4,26,75.0,700.0,800.0,825.0,750.0
2018-04-27,2018,4,27,80.0,550.0,700.0,750.0,625.0
2018-05-01,2018,5,1,75.0,600.0,680.0,625.0,640.0
2018-05-02,2018,5,2,70.0,620.0,700.0,640.0,660.0
2018-05-03,2018,5,3,65.0,580.0,680.0,660.0,630.0
2018-05-04,2018,5,4,68.0,600.0,685.0,630.0,642.0
2018-05-05,2018,5,5,70.0,570.0,650.0,642.0,610.0
2018-05-07,2018,5,7,65.0,580.0,660.0,610.0,620.0
2018-05-08,2018,5,8,68.0,550.0,650.0,620.0,600.0
2018-05-09,2018,5,9,70.0,540.0,600.0,600.0,570.0
2018-05-10,2018,5,10,75.0,520.0,600.0,570.0,560.0
2018-05-11,2018,5,11,72.0,540.0,620.0,560.0,580.0
2018-05-12,2018,5,12,68.0,500.0,600.0,580.0,550.0
2018-05-14,2018,5,14,65.0,900.0,1000.0,550.0,950.0
2018-05-15,2018,5,15,67.0,700.0,900.0,950.0,800.0
2018-05-16,2018,5,16,66.0,800.0,1000.0,800.0,900.0
2018-05-17,2018,5,17,67.0,900.0,1000.0,900.0,950.0
2018-05-18,2018,5,18,66.0,900.0,1100.0,950.0,1000.0
2018-05-19,2018,5,19,65.0,800.0,1000.0,1000.0,900.0
2018-05-21,2018,5,21,60.0,900.0,1050.0,900.0,975.0
2018-05-22,2018,5,22,68.0,900.0,1000.0,975.0,950.0
2018-05-23,2018,5,23,65.0,940.0,1000.0,950.0,970.0
2018-05-24,2018,5,24,72.0,800.0,950.0,970.0,875.0
2018-05-25,2018,5,25,75.0,820.0,900.0,875.0,860.0
2018-05-26,2018,5,26,68.0,850.0,950.0,860.0,900.0
2018-05-28,2018,5,28,60.0,900.0,1000.0,900.0,950.0
2018-05-29,2018,5,29,65.0,900.0,980.0,950.0,940.0
2018-05-30,2018,5,30,58.0,920.0,1000.0,940.0,960.0
2018-05-31,2018,5,31,52.0,950.0,1050.0,960.0,1000.0
2018-12-01,2018,12,1,50.0,1050.0,1250.0,1000.0,1150.0
2018-12-03,2018,12,3,56.0,1000.0,1200.0,1150.0,1100.0
2018-12-04,2018,12,4,42.0,1200.0,1400.0,1100.0,1300.0
2018-12-05,2018,12,5,50.0,1150.0,1350.0,1300.0,1250.0
2018-12-06,2018,12,6,48.0,1200.0,1400.0,1250.0,1300.0
2018-12-07,2018,12,7,46.0,1300.0,1400.0,1300.0,1350.0
2018-12-08,2018,12,8,50.0,1250.0,1350.0,1350.0,1300.0
2018-12-10,2018,12,10,45.0,1200.0,1400.0,1300.0,1300.0
2018-12-11,2018,12,11,48.0,1225.0,1375.0,1300.0,1300.0
2018-12-12,2018,12,12,60.0,1150.0,1350.0,1300.0,1250.0
2018-12-13,2018,12,13,50.0,1200.0,1400.0,1250.0,1300.0
2018-12-14,2018,12,14,62.0,1100.0,1300.0,1300.0,1200.0
2018-12-15,2018,12,15,65.0,1000.0,1200.0,1200.0,1100.0
2018-12-17,2018,12,17,70.0,900.0,1200.0,1100.0,1050.0
2018-12-18,2018,12,18,82.0,800.0,1000.0,1050.0,900.0
2018-12-19,2018,12,19,75.0,850.0,1000.0,900.0,925.0
2018-12-20,2018,12,20,70.0,900.0,1000.0,925.0,950.0
2018-12-21,2018,12,21,63.0,940.0,1000.0,950.0,970.0
2018-12-22,2018,12,22,58.0,950.0,1050.0,970.0,1000.0
2018-12-24,2018,12,24,64.0,700.0,800.0,1000.0,750.0
2018-12-26,2018,12,26,62.0,700.0,950.0,750.0,825.0
2018-12-27,2018,12,27,70.0,740.0,900.0,825.0,820.0
2018-12-28,2018,12,28,65.0,825.0,925.0,820.0,875.0
2018-12-29,2018,12,29,60.0,850.0,950.0,875.0,900.0
2018-12-31,2018,12,31,49.0,1000.0,1200.0,900.0,1100.0
2019-01-01,2019,1,1,39.0,1350.0,1550.0,1100.0,1450.0
2019-01-02,2019,1,2,45.0,1300.0,1500.0,1450.0,1400.0
2019-01-03,2019,1,3,45.0,1300.0,1500.0,1400.0,1400.0
2019-01-04,2019,1,4,53.0,1250.0,1450.0,1400.0,1350.0
2019-01-05,2019,1,5,56.0,1200.0,1400.0,1350.0,1300.0
2019-01-07,2019,1,7,50.0,1300.0,1500.0,1300.0,1400.0
2019-01-08,2019,1,8,48.0,1350.0,1550.0,1400.0,1450.0
2019-01-09,2019,1,9,52.0,1400.0,1500.0,1450.0,1450.0
2019-01-10,2019,1,10,54.0,1300.0,1500.0,1450.0,1400.0
2019-01-11,2019,1,11,55.0,1200.0,1400.0,1400.0,1300.0
2019-01-12,2019,1,12,60.0,1250.0,1450.0,1300.0,1350.0
2019-01-14,2019,1,14,62.0,1200.0,1400.0,1350.0,1300.0
2019-01-15,2019,1,15,65.0,1100.0,1400.0,1300.0,1250.0
2019-01-16,2019,1,16,68.0,1100.0,1350.0,1250.0,1225.0
2019-01-17,2019,1,17,72.0,1000.0,1300.0,1225.0,1150.0
2019-01-18,2019,1,18,65.0,1000.0,1350.0,1150.0,1175.0
2019-01-19,2019,1,19,68.0,1100.0,1300.0,1175.0,1200.0
2019-01-21,2019,1,21,60.0,1150.0,1350.0,1200.0,1250.0
2019-01-22,2019,1,22,73.0,900.0,1100.0,1250.0,1000.0
2019-01-23,2019,1,23,70.0,950.0,1050.0,1000.0,1000.0
2019-01-24,2019,1,24,75.0,900.0,1000.0,1000.0,950.0
2019-01-25,2019,1,25,70.0,850.0,1000.0,950.0,925.0
2019-01-28,2019,1,28,72.0,800.0,1000.0,925.0,900.0
2019-01-29,2019,1,29,68.0,820.0,1000.0,900.0,910.0
2019-01-30,2019,1,30,75.0,800.0,950.0,910.0,875.0
2019-01-31,2019,1,31,60.0,850.0,1000.0,875.0,925.0
2019-02-01,2019,2,1,55.0,850.0,1000.0,925.0,925.0
2019-02-02,2019,2,2,55.0,850.0,1000.0,925.0,925.0
2019-02-04,2019,2,4,52.0,900.0,1100.0,925.0,1000.0
2019-02-05,2019,2,5,47.0,1000.0,1200.0,1000.0,1100.0
2019-02-06,2019,2,6,50.0,975.0,1175.0,1100.0,1075.0
2019-02-07,2019,2,7,43.0,1150.0,1300.0,1075.0,1225.0
2019-02-08,2019,2,8,46.0,1100.0,1250.0,1225.0,1175.0
2019-02-09,2019,2,9,44.0,1000.0,1400.0,1175.0,1200.0
2019-02-11,2019,2,11,52.0,1100.0,1300.0,1200.0,1200.0
2019-02-12,2019,2,12,58.0,1150.0,1350.0,1200.0,1250.0
2019-02-13,2019,2,13,53.0,1100.0,1400.0,1250.0,1250.0
2019-02-14,2019,2,14,56.0,1000.0,1400.0,1250.0,1200.0
2019-02-15,2019,2,15,59.0,1050.0,1350.0,1200.0,1200.0
2019-02-16,2019,2,16,65.0,1000.0,1200.0,1200.0,1100.0
2019-02-18,2019,2,18,70.0,900.0,1200.0,1100.0,1050.0
2019-02-19,2019,2,19,68.0,950.0,1250.0,1050.0,1100.0
2019-02-20,2019,2,20,72.0,900.0,1200.0,1100.0,1050.0
2019-02-21,2019,2,21,65.0,900.0,1250.0,1050.0,1075.0
2019-02-22,2019,2,22,60.0,950.0,1300.0,1075.0,1125.0
2019-02-23,2019,2,23,62.0,975.0,1275.0,1125.0,1125.0
2019-02-25,2019,2,25,58.0,1000.0,1300.0,1125.0,1150.0
2019-02-26,2019,2,26,60.0,950.0,1280.0,1150.0,1115.0
